OBJECTID,fire_id,fire_name,ignition_date,area_ha,perim_km,state,Shape__Area,Shape__Length
132140,999, ,2019/09/14 00:00:00+00,1772,104,WA (Western Australia),0.001625372,0.68290848
133404,999, ,2019/09/14 00:00:00+00,20,4,WA (Western Australia),1.77E-05,0.039062725
134700,999, ,2019/09/14 00:00:00+00,104,9,WA (Western Australia),9.45E-05,0.072517712
135551,999, ,2019/09/14 00:00:00+00,13,4,WA (Western Australia),1.12E-05,0.035496979
138702,999, ,2019/09/14 00:00:00+00,22,3,WA (Western Australia),1.99E-05,0.020136528
140463,999,Meentheena,2019/09/14 00:00:00+00,23,4,WA (Western Australia),1.96E-05,0.033750167
142483,999, ,2019/09/14 00:00:00+00,103,11,WA (Western Australia),9.03E-05,0.104026249
142635,999, ,2019/09/14 00:00:00+00,5519,224,WA (Western Australia),0.005421612,1.127507512
142720,999, ,2019/09/14 00:00:00+00,91,13,WA (Western Australia),8.61E-05,0.100144413
144283,999, ,2019/09/14 00:00:00+00,80,6,WA (Western Australia),6.99E-05,0.057447632
148501,999, ,2019/09/14 00:00:00+00,305,19,WA (Western Australia),0.0002817,0.117566284
148529,999, ,2019/09/14 00:00:00+00,21,4,WA (Western Australia),1.78E-05,0.038544866
149267,999, ,2019/09/14 00:00:00+00,1232,75,WA (Western Australia),0.001117865,0.54859611
149301,999, ,2019/09/14 00:00:00+00,43,6,WA (Western Australia),4.16E-05,0.045707199
149468,999, ,2019/09/14 00:00:00+00,325,32,WA (Western Australia),0.000292,0.247471626
150172,999, ,2019/09/14 00:00:00+00,754,41,WA (Western Australia),0.000771321,0.246112808
150292,999, ,2019/09/14 00:00:00+00,44,4,WA (Western Australia),3.83E-05,0.03668426
150494,999, ,2019/09/14 00:00:00+00,784,44,WA (Western Australia),0.000738801,0.265315295
150793,999, ,2019/09/14 00:00:00+00,17,3,WA (Western Australia),1.57E-05,0.021407883
151889,999, ,2019/09/14 00:00:00+00,78,10,WA (Western Australia),6.82E-05,0.09135076
152361,999, ,2019/09/14 00:00:00+00,15,2,WA (Western Australia),1.29E-05,0.017612728
152591,999, ,2019/09/14 00:00:00+00,1819,99,WA (Western Australia),0.001853277,0.585010464
153241,999, ,2019/09/14 00:00:00+00,26,5,WA (Western Australia),2.27E-05,0.047602783
153297,999, ,2019/09/14 00:00:00+00,20,4,WA (Western Australia),1.76E-05,0.037773293
154037,999, ,2019/09/14 00:00:00+00,13,3,WA (Western Australia),1.36E-05,0.019994902
154566,999,Meentheena,2019/09/14 00:00:00+00,395,20,WA (Western Australia),0.000351783,0.148692631
156452,999, ,2019/09/14 00:00:00+00,164,7,WA (Western Australia),0.000143112,0.065593408
158452,999, ,2019/09/14 00:00:00+00,33,4,WA (Western Australia),2.89E-05,0.034191924
163604,999, ,2019/09/14 00:00:00+00,29,6,WA (Western Australia),2.51E-05,0.056984824
164078,999, ,2019/09/14 00:00:00+00,24,3,WA (Western Australia),2.09E-05,0.023646921
166786,999, ,2019/09/14 00:00:00+00,141,8,WA (Western Australia),0.000124016,0.079382959
169768,999, ,2019/09/14 00:00:00+00,123,9,WA (Western Australia),0.000107443,0.084283452
170334,999,Meentheena,2019/09/14 00:00:00+00,22,4,WA (Western Australia),2.46E-05,0.026507711
170551,999, ,2019/09/14 00:00:00+00,78,9,WA (Western Australia),7.15E-05,0.07242368
171714,999, ,2019/09/14 00:00:00+00,748,46,WA (Western Australia),0.000684991,0.340589922
177178,999, ,2019/09/14 00:00:00+00,372,24,WA (Western Australia),0.000333696,0.189761349
177721,999, ,2019/09/14 00:00:00+00,3222,160,WA (Western Australia),0.003190662,0.700113555
179791,999, ,2019/09/14 00:00:00+00,30,4,WA (Western Australia),2.77E-05,0.031541702
182933,999, ,2019/09/14 00:00:00+00,13,2,WA (Western Australia),1.14E-05,0.017790667
183526,999, ,2019/09/14 00:00:00+00,130,9,WA (Western Australia),0.000114585,0.089240495
189145,999, ,2019/09/14 00:00:00+00,681,33,WA (Western Australia),0.000616345,0.233234494
192754,999, ,2019/09/14 00:00:00+00,65,7,WA (Western Australia),5.81E-05,0.065319425
196893,999, ,2019/09/14 00:00:00+00,115,12,WA (Western Australia),9.95E-05,0.115911178
200646,999, ,2019/09/14 00:00:00+00,79,7,WA (Western Australia),6.84E-05,0.06439241
201442,999,Meentheena,2019/09/14 00:00:00+00,35,4,WA (Western Australia),3.09E-05,0.037455805
202159,999, ,2019/09/14 00:00:00+00,15,3,WA (Western Australia),1.34E-05,0.024068579
202636,999, ,2019/09/14 00:00:00+00,444,32,WA (Western Australia),0.000440763,0.188699994
202932,999, ,2019/09/14 00:00:00+00,3334,253,WA (Western Australia),0.00331169,1.150919966
203802,999, ,2019/09/14 00:00:00+00,10,2,WA (Western Australia),9.05E-06,0.017808074
204839,999, ,2019/09/14 00:00:00+00,543,33,WA (Western Australia),0.000506199,0.248928262
205748,999, ,2019/09/14 00:00:00+00,203,14,WA (Western Australia),0.000179693,0.127285172
205881,999, ,2019/09/14 00:00:00+00,5492,235,WA (Western Australia),0.005191628,1.304287004
209098,999, ,2019/09/14 00:00:00+00,22,3,WA (Western Australia),1.98E-05,0.025813767
210302,999, ,2019/09/14 00:00:00+00,619,57,WA (Western Australia),0.000591461,0.392596104
211820,999, ,2019/09/14 00:00:00+00,29,3,WA (Western Australia),2.55E-05,0.029292994
215596,999, ,2019/09/14 00:00:00+00,55,6,WA (Western Australia),4.75E-05,0.054082693
216350,999, ,2019/09/14 00:00:00+00,11,2,WA (Western Australia),9.24E-06,0.020639434
219644,999, ,2019/09/14 00:00:00+00,34,6,WA (Western Australia),3.02E-05,0.050428109
221454,999, ,2019/09/14 00:00:00+00,231,17,WA (Western Australia),0.00020804,0.150232639
221957,999,Meentheena,2019/09/14 00:00:00+00,59,8,WA (Western Australia),5.16E-05,0.071190355
224121,999, ,2019/09/14 00:00:00+00,176,9,WA (Western Australia),0.000153085,0.07934278
224458,999, ,2019/09/14 00:00:00+00,15,3,WA (Western Australia),1.30E-05,0.0273978
228320,999, ,2019/09/14 00:00:00+00,18,3,WA (Western Australia),1.59E-05,0.028137212
229191,999, ,2019/09/14 00:00:00+00,18,3,WA (Western Australia),1.63E-05,0.022723131
230245,999, ,2019/09/14 00:00:00+00,808,75,WA (Western Australia),0.000818885,0.415796196
231332,999, ,2019/09/14 00:00:00+00,18,4,WA (Western Australia),1.57E-05,0.037501843
231521,999, ,2019/09/14 00:00:00+00,29,4,WA (Western Australia),2.53E-05,0.038093494
233942,999, ,2019/09/14 00:00:00+00,19,3,WA (Western Australia),1.62E-05,0.026967214
234100,999, ,2019/09/14 00:00:00+00,44,8,WA (Western Australia),4.32E-05,0.064445592
237757,999, ,2019/09/14 00:00:00+00,22,4,WA (Western Australia),1.88E-05,0.036061341
239783,999, ,2019/09/14 00:00:00+00,474,25,WA (Western Australia),0.000426819,0.216293695
241349,999, ,2019/09/14 00:00:00+00,91,7,WA (Western Australia),7.85E-05,0.064807676
241972,999,Meentheena,2019/09/14 00:00:00+00,1571,89,WA (Western Australia),0.001476063,0.516072672
